date,symbol,side,currency,underlying,asset_type,price,quantity,commission,fees,stop_loss,profit_target,tags,notes,spread_id
2023-09-06T10:52:33-0400,MESU23,buy,USD,MES,future,4466.5,1.0,0.77,0.0,4475.75,4466.5,MS (A),,kX1E421Z
2023-09-06T10:36:11-0400,MESU23,sell,USD,MES,future,4471.75,2.0,1.54,0.0,4475.75,4466.5,MS (A),,kX1E421Z
2023-09-06T10:55:01-0400,MESU23,buy,USD,MES,future,4470.0,1.0,0.77,0.0,4475.75,4466.5,MS (A),,kX1E421Z
2023-08-15T11:00:49-0400,MESU23,buy,USD,MES,future,4467.0,2.0,1.54,0.0,4463.0,4479.0,MRL (A),<br>,kzrpjOC3
2023-08-15T12:09:20-0400,MESU23,sell,USD,MES,future,4468.75,1.0,0.77,0.0,4463.0,4479.0,MRL (A),<br>,kzrpjOC3
2023-08-15T11:10:27-0400,MESU23,sell,USD,MES,future,4473.25,1.0,0.77,0.0,4463.0,4479.0,MRL (A),<br>,kzrpjOC3
2023-05-18T11:58:58-0400,MESM23,sell,USD,MES,future,4187.0,1.0,0.77,0.0,4173.5,4185.5,ML (A),,l4K3NSSR
2023-05-18T10:20:15-0400,MESM23,sell,USD,MES,future,4182.25,1.0,0.77,0.0,4173.5,4185.5,ML (A),,l4K3NSSR
2023-05-18T10:21:37-0400,MESM23,sell,USD,MES,future,4185.5,1.0,0.77,0.0,4173.5,4185.5,ML (A),,l4K3NSSR
2023-05-18T10:16:05-0400,MESM23,buy,USD,MES,future,4177.25,3.0,2.31,0.0,4173.5,4185.5,ML (A),,l4K3NSSR
2023-10-10T11:15:30-0400,MESZ23,sell,USD,MES,future,4410.0,2.0,1.54,0.0,4392.5,4410.0,ML (A+),<br>,l53RV8Dt
2023-10-10T10:50:12-0400,MESZ23,buy,USD,MES,future,4397.75,6.0,4.62,0.0,4392.5,4410.0,ML (A+),<br>,l53RV8Dt
2023-10-10T10:56:29-0400,MESZ23,sell,USD,MES,future,4398.5,2.0,1.54,0.0,4392.5,4410.0,ML (A+),<br>,l53RV8Dt
2023-10-10T11:07:55-0400,MESZ23,sell,USD,MES,future,4405.75,2.0,1.54,0.0,4392.5,4410.0,ML (A+),<br>,l53RV8Dt
2023-10-04T11:05:02-0400,MESZ23,buy,USD,MES,future,4262.25,3.0,2.31,0.0,4276.0,4255.0,MRS (A),<br>,lbZ89oD3
2023-10-04T10:42:21-0400,MESZ23,sell,USD,MES,future,4272.25,6.0,4.62,0.0,4276.0,4255.0,MRS (A),<br>,lbZ89oD3
2023-10-04T10:46:32-0400,MESZ23,buy,USD,MES,future,4264.75,3.0,2.31,0.0,4276.0,4255.0,MRS (A),<br>,lbZ89oD3
2023-08-18T09:57:40-0400,MESU23,sell,USD,MES,future,4361.5,1.0,0.77,0.0,4356.5,4376.0,"EarlyClose,MRL (A)",<br>,LgBhUgfe
2023-08-18T09:35:44-0400,MESU23,buy,USD,MES,future,4360.5,2.0,1.54,0.0,4356.5,4376.0,"EarlyClose,MRL (A)",<br>,LgBhUgfe
2023-08-18T09:44:43-0400,MESU23,sell,USD,MES,future,4366.5,1.0,0.77,0.0,4356.5,4376.0,"EarlyClose,MRL (A)",<br>,LgBhUgfe
2023-05-30T10:50:01-0400,MESM23,buy,USD,MES,future,4220.0,3.0,2.31,0.0,4215.0,4231.25,MRL (A),,LHmLd6xk
2023-05-30T11:16:00-0400,MESM23,sell,USD,MES,future,4215.0,3.0,2.31,0.0,4215.0,4231.25,MRL (A),,LHmLd6xk
2023-10-18T10:19:14-0400,MESZ23,sell,USD,MES,future,4389.5,4.0,3.08,0.0,4375.5,4389.5,MRL (B),<br>,lIzm4fvC
2023-10-18T10:14:55-0400,MESZ23,buy,USD,MES,future,4379.5,4.0,3.08,0.0,4375.5,4389.5,MRL (B),<br>,lIzm4fvC
2023-10-18T10:14:55-0400,MESZ23,buy,USD,MES,future,4379.5,4.0,3.08,0.0,4375.5,4389.5,MRL (B),<br>,lIzm4fvC
2023-10-18T10:19:05-0400,MESZ23,sell,USD,MES,future,4384.5,4.0,3.08,0.0,4375.5,4389.5,MRL (B),<br>,lIzm4fvC
2023-05-03T11:36:35-0400,MESM23,buy,USD,MES,future,4138.0,2.0,1.54,0.0,4140.25,4132.0,MS (A),,LXdOxypB
2023-05-03T11:36:38-0400,MESM23,sell,USD,MES,future,4137.5,1.0,0.77,0.0,4140.25,4132.0,MS (A),,LXdOxypB
2023-05-03T11:02:26-0400,MESM23,buy,USD,MES,future,4132.0,1.0,0.77,0.0,4140.25,4132.0,MS (A),,LXdOxypB
2023-05-03T10:53:42-0400,MESM23,sell,USD,MES,future,4137.25,3.0,2.31,0.0,4140.25,4132.0,MS (A),,LXdOxypB
2023-05-03T11:36:35-0400,MESM23,buy,USD,MES,future,4138.0,1.0,0.77,0.0,4140.25,4132.0,MS (A),,LXdOxypB
2023-09-21T10:39:19-0400,MESZ23,sell,USD,MES,future,4411.0,1.0,0.77,0.0,4401.75,4418.0,MRL (A),<br>,lzhriMgL
2023-09-21T10:56:13-0400,MESZ23,sell,USD,MES,future,4401.75,1.0,0.77,0.0,4401.75,4418.0,MRL (A),<br>,lzhriMgL
2023-09-21T10:31:49-0400,MESZ23,buy,USD,MES,future,4405.75,2.0,1.54,0.0,4401.75,4418.0,MRL (A),<br>,lzhriMgL
2023-06-20T11:20:26-0400,MESU23,buy,USD,MES,future,4419.5,2.0,1.54,0.0,4424.5,4409.5,MS (A),,m1pYZVWH
2023-06-20T11:10:03-0400,MESU23,sell,USD,MES,future,4420.5,2.0,1.54,0.0,4424.5,4409.5,MS (A),,m1pYZVWH
2023-09-27T10:40:57-0400,MESZ23,sell,USD,MES,future,4317.25,4.0,3.08,0.0,4317.25,4330.0,MRL (A),<br>,maZQvDEj
2023-09-27T10:33:32-0400,MESZ23,buy,USD,MES,future,4320.25,4.0,3.08,0.0,4317.25,4330.0,MRL (A),<br>,maZQvDEj
2023-12-08T10:09:36-0500,MESZ23,sell,USD,MES,future,4604.0,2.0,1.44,0.0,4593.0,4620.0,ML (A),,MioVHL2F
2023-12-08T10:35:41-0500,MESZ23,sell,USD,MES,future,4596.0,2.0,1.44,0.0,4593.0,4620.0,ML (A),,MioVHL2F
2023-12-08T10:03:02-0500,MESZ23,buy,USD,MES,future,4597.0,4.0,2.88,0.0,4593.0,4620.0,ML (A),,MioVHL2F
2023-07-11T11:08:24-0400,ESU23,buy,USD,ES,future,4455.0,1.0,2.29,0.0,4452.0,4461.0,ML (A),,mLFKT3R0
2023-07-11T11:28:19-0400,ESU23,sell,USD,ES,future,4452.0,1.0,2.29,0.0,4452.0,4461.0,ML (A),,mLFKT3R0
2023-09-05T11:01:26-0400,MESU23,sell,USD,MES,future,4514.5,1.0,0.77,0.0,4503.75,4514.5,MRS (A),,MLpJ3T0X
2023-09-05T10:48:11-0400,MESU23,buy,USD,MES,future,4507.75,2.0,1.54,0.0,4503.75,4514.5,MRS (A),,MLpJ3T0X
2023-09-05T10:49:36-0400,MESU23,sell,USD,MES,future,4511.75,1.0,0.77,0.0,4503.75,4514.5,MRS (A),,MLpJ3T0X
2023-10-16T10:09:59-0400,MESZ23,buy,USD,MES,future,4385.75,8.0,6.16,0.0,4389.75,4375.5,MRS (A),<br>,MMZKNxxZ
2023-10-16T09:54:57-0400,MESZ23,sell,USD,MES,future,4385.75,4.0,3.08,0.0,4389.75,4375.5,MRS (A),<br>,MMZKNxxZ
2023-10-16T09:54:57-0400,MESZ23,sell,USD,MES,future,4385.75,4.0,3.08,0.0,4389.75,4375.5,MRS (A),<br>,MMZKNxxZ
2023-06-30T10:33:00-0400,MESU23,sell,USD,MES,future,4484.5,2.0,1.54,0.0,N/A,N/A,ML (B),,MnbLS563
2023-06-30T10:24:52-0400,MESU23,buy,USD,MES,future,4484.0,2.0,1.54,0.0,N/A,N/A,ML (B),,MnbLS563
2023-08-11T12:25:35-0400,MESU23,buy,USD,MES,future,4477.25,1.0,0.77,0.0,4486.0,4469.0,MRS (A),,MrjRCcfy
2023-08-11T12:20:03-0400,MESU23,sell,USD,MES,future,4481.0,2.0,1.54,0.0,4486.0,4469.0,MRS (A),,MrjRCcfy
2023-08-11T12:51:36-0400,MESU23,buy,USD,MES,future,4472.25,1.0,0.77,0.0,4486.0,4469.0,MRS (A),,MrjRCcfy
2023-05-01T13:37:49-0400,ESM23,sell,USD,ES,future,4196.5,1.0,2.29,0.0,4196.5,4208.0,ML (A),,Mu8dpIUq
2023-05-01T13:35:00-0400,ESM23,buy,USD,ES,future,4199.5,1.0,2.29,0.0,4196.5,4208.0,ML (A),,Mu8dpIUq
2023-08-30T10:54:53-0400,MESU23,sell,USD,MES,future,4516.75,1.0,0.77,0.0,4507.75,4522.0,MRL (A+),<br>,MW4JhA5p
2023-08-30T10:37:34-0400,MESU23,buy,USD,MES,future,4511.75,2.0,1.54,0.0,4507.75,4522.0,MRL (A+),<br>,MW4JhA5p
2023-08-30T11:15:26-0400,MESU23,sell,USD,MES,future,4516.5,1.0,0.77,0.0,4507.75,4522.0,MRL (A+),<br>,MW4JhA5p
2023-06-22T06:45:18-0400,MESU23,sell,USD,MES,future,4396.0,1.0,0.77,0.0,4395.5,4409.0,MRL (A),,mxzfZz1Z
2023-06-22T05:00:05-0400,MESU23,buy,USD,MES,future,4399.5,2.0,1.54,0.0,4395.5,4409.0,MRL (A),,mxzfZz1Z
2023-06-22T05:47:30-0400,MESU23,sell,USD,MES,future,4403.0,1.0,0.77,0.0,4395.5,4409.0,MRL (A),,mxzfZz1Z
2023-11-06T14:39:06-0500,MESZ23,buy,USD,MES,future,4373.75,1.0,0.0,0.0,4369.75,4383.0,MRL (A),<br>,N0jOWr5O
2023-11-06T15:59:05-0500,MESZ23,sell,USD,MES,future,4383.0,1.0,0.0,0.0,4369.75,4383.0,MRL (A),<br>,N0jOWr5O
2023-11-06T14:39:06-0500,MESZ23,buy,USD,MES,future,4373.75,1.0,0.0,0.0,4369.75,4383.0,MRL (A),<br>,N0jOWr5O
2023-11-06T14:54:25-0500,MESZ23,sell,USD,MES,future,4378.75,1.0,0.0,0.0,4369.75,4383.0,MRL (A),<br>,N0jOWr5O
2023-11-28T12:06:31-0500,MESZ23,sell,USD,MES,future,4571.0,2.0,1.44,0.0,4558.5,4583.0,ML (A+),,n4QFiOhV
2023-11-28T11:24:28-0500,MESZ23,sell,USD,MES,future,4569.0,2.0,1.44,0.0,4558.5,4583.0,ML (A+),,n4QFiOhV
2023-11-28T10:56:14-0500,MESZ23,buy,USD,MES,future,4562.5,4.0,2.88,0.0,4558.5,4583.0,ML (A+),,n4QFiOhV
2023-09-07T10:03:49-0400,MESU23,sell,USD,MES,future,4436.5,2.0,1.54,0.0,4436.5,4454.0,MRL (A),,n8RCgDBi
2023-09-07T09:55:30-0400,MESU23,buy,USD,MES,future,4440.5,2.0,1.54,0.0,4436.5,4454.0,MRL (A),,n8RCgDBi
2023-06-08T09:51:18-0400,MESM23,sell,USD,MES,future,4267.75,3.0,2.31,0.0,4271.75,4260.0,MS (A),,NAfZLmyf
2023-06-08T09:53:03-0400,MESM23,buy,USD,MES,future,4271.5,3.0,2.31,0.0,4271.75,4260.0,MS (A),,NAfZLmyf
2023-05-04T10:19:11-0400,MESM23,sell,USD,MES,future,4074.0,1.0,0.77,0.0,4080.0,4061.75,"MS (A+),OppositeVSA",,nB80lXKe
2023-05-04T10:35:27-0400,MESM23,buy,USD,MES,future,4070.75,1.0,0.77,0.0,4080.0,4061.75,"MS (A+),OppositeVSA",,nB80lXKe
2023-11-28T09:55:00-0500,MESZ23,sell,USD,MES,future,4550.5,4.0,2.88,0.0,4554.5,4539.0,MS (A+),,NDku8vBC
2023-11-28T10:03:44-0500,MESZ23,buy,USD,MES,future,4554.5,4.0,2.88,0.0,4554.5,4539.0,MS (A+),,NDku8vBC
2023-05-31T11:29:00-0400,MESM23,buy,USD,MES,future,4174.0,1.0,0.77,0.0,4182.5,4170.0,MS (A),,Nevp6oLN
2023-05-31T10:57:55-0400,MESM23,sell,USD,MES,future,4180.5,3.0,2.31,0.0,4182.5,4170.0,MS (A),,Nevp6oLN
2023-05-31T11:54:46-0400,MESM23,buy,USD,MES,future,4182.5,2.0,1.54,0.0,4182.5,4170.0,MS (A),,Nevp6oLN
2023-05-04T10:10:05-0400,MESM23,sell,USD,MES,future,4080.25,3.0,2.31,0.0,4085.5,4070.5,MS (A+),,NLGqh5e3
2023-05-04T10:18:37-0400,MESM23,buy,USD,MES,future,4074.5,2.0,1.54,0.0,4085.5,4070.5,MS (A+),,NLGqh5e3
2023-05-04T10:17:50-0400,MESM23,buy,USD,MES,future,4070.5,1.0,0.77,0.0,4085.5,4070.5,MS (A+),,NLGqh5e3
2023-04-04T10:38:06-0400,ESM23,sell,USD,ES,future,4150.0,1.0,2.29,0.0,4154.0,4141.75,MS (A),,NqcjKnm3
2023-04-04T10:45:01-0400,ESM23,buy,USD,ES,future,4147.0,1.0,2.29,0.0,4154.0,4141.75,MS (A),,NqcjKnm3
2023-06-08T09:58:07-0400,MESM23,buy,USD,MES,future,4272.0,3.0,2.31,0.0,4271.5,4260.0,MS (A),,NVElWTd7
2023-06-08T09:53:30-0400,MESM23,sell,USD,MES,future,4268.0,3.0,2.31,0.0,4271.5,4260.0,MS (A),,NVElWTd7
2023-11-30T10:12:01-0500,MESZ23,buy,USD,MES,future,4557.75,4.0,2.4,0.0,4553.75,4569.0,MRL (A),,o7SaWaHv
2023-11-30T10:14:46-0500,MESZ23,sell,USD,MES,future,4563.5,2.0,1.2,0.0,4553.75,4569.0,MRL (A),,o7SaWaHv
2023-11-30T10:25:01-0500,MESZ23,sell,USD,MES,future,4562.5,2.0,1.2,0.0,4553.75,4569.0,MRL (A),,o7SaWaHv
2023-04-19T13:06:46-0400,ESM23,sell,USD,ES,future,4180.0,1.0,2.29,0.0,4165.75,4180.0,ML (A+),,oa7vhyN2
2023-04-19T11:37:16-0400,ESM23,buy,USD,ES,future,4169.5,1.0,2.29,0.0,4165.75,4180.0,ML (A+),,oa7vhyN2
2023-06-02T09:57:30-0400,MESM23,sell,USD,MES,future,4260.0,3.0,2.31,0.0,4264.0,4256.0,MS (A),,OajAoDdP
2023-06-02T09:58:53-0400,MESM23,buy,USD,MES,future,4254.25,2.0,1.54,0.0,4264.0,4256.0,MS (A),,OajAoDdP
2023-06-02T10:06:10-0400,MESM23,buy,USD,MES,future,4259.0,1.0,0.77,0.0,4264.0,4256.0,MS (A),,OajAoDdP
2023-09-25T10:34:16-0400,MESZ23,sell,USD,MES,future,4356.75,2.0,1.54,0.0,4350.5,4361.0,MRL (B),<br>,oCGfYjow
2023-09-25T10:46:30-0400,MESZ23,sell,USD,MES,future,4355.0,2.0,1.54,0.0,4350.5,4361.0,MRL (B),<br>,oCGfYjow
2023-09-25T10:32:52-0400,MESZ23,buy,USD,MES,future,4353.5,4.0,3.08,0.0,4350.5,4361.0,MRL (B),<br>,oCGfYjow
2023-05-22T11:35:12-0400,MESM23,sell,USD,MES,future,4210.75,1.0,0.77,0.0,4200.0,4213.0,MRL (A),,OGbv373I
2023-05-22T11:11:16-0400,MESM23,sell,USD,MES,future,4208.75,1.0,0.77,0.0,4200.0,4213.0,MRL (A),,OGbv373I
2023-05-22T11:02:44-0400,MESM23,sell,USD,MES,future,4208.5,1.0,0.77,0.0,4200.0,4213.0,MRL (A),,OGbv373I
2023-05-22T10:58:22-0400,MESM23,buy,USD,MES,future,4203.0,3.0,2.31,0.0,4200.0,4213.0,MRL (A),,OGbv373I
2023-05-26T10:03:15-0400,MESM23,buy,USD,MES,future,4186.0,3.0,2.31,0.0,4181.0,4195.0,ML (A+),,ogch6NGu
2023-05-26T10:21:54-0400,MESM23,sell,USD,MES,future,4195.5,1.0,0.77,0.0,4181.0,4195.0,ML (A+),,ogch6NGu
2023-05-26T10:10:29-0400,MESM23,sell,USD,MES,future,4190.0,1.0,0.77,0.0,4181.0,4195.0,ML (A+),,ogch6NGu
2023-05-26T10:09:08-0400,MESM23,sell,USD,MES,future,4191.75,1.0,0.77,0.0,4181.0,4195.0,ML (A+),,ogch6NGu
2023-05-22T09:48:42-0400,MESM23,buy,USD,MES,future,4214.5,3.0,2.31,0.0,4210.5,4225.0,ML (A+),,one8kb68
2023-05-22T09:57:11-0400,MESM23,sell,USD,MES,future,4210.5,3.0,2.31,0.0,4210.5,4225.0,ML (A+),,one8kb68
2023-05-15T11:15:24-0400,MESM23,buy,USD,MES,future,4141.0,3.0,2.31,0.0,4141.0,4132.75,MRS (B),,ooxTovv2
2023-05-15T10:57:41-0400,MESM23,sell,USD,MES,future,4137.25,3.0,2.31,0.0,4141.0,4132.75,MRS (B),,ooxTovv2
2023-05-22T08:04:13-0400,MESM23,sell,USD,MES,future,4208.0,2.0,1.54,0.0,4202.25,4210.0,ML (A+),,Ove9bGPO
2023-05-22T08:24:31-0400,MESM23,sell,USD,MES,future,4210.0,1.0,0.77,0.0,4202.25,4210.0,ML (A+),,Ove9bGPO
2023-05-22T07:40:12-0400,MESM23,buy,USD,MES,future,4204.0,3.0,2.31,0.0,4202.25,4210.0,ML (A+),,Ove9bGPO
2023-04-11T13:45:41-0400,ESM23,buy,USD,ES,future,4146.5,1.0,2.29,0.0,4145.5,4137.0,MRS (C),,PbhIbFUg
2023-04-11T13:35:01-0400,ESM23,sell,USD,ES,future,4144.0,1.0,2.29,0.0,4145.5,4137.0,MRS (C),,PbhIbFUg
2023-07-31T10:07:38-0400,ESU23,buy,USD,ES,future,4610.0,1.0,2.29,0.0,N/A,N/A,MS (A),,poRc1Bzp
2023-07-31T10:00:30-0400,ESU23,sell,USD,ES,future,4605.75,1.0,2.29,0.0,N/A,N/A,MS (A),,poRc1Bzp
2023-09-15T09:56:09-0400,MESZ23,buy,USD,MES,future,4525.75,1.0,0.77,0.0,4533.5,4520.0,MS (A+),,POTdTOGq
2023-09-15T09:49:33-0400,MESZ23,sell,USD,MES,future,4530.0,2.0,1.54,0.0,4533.5,4520.0,MS (A+),,POTdTOGq
2023-09-15T10:00:05-0400,MESZ23,buy,USD,MES,future,4531.75,1.0,0.77,0.0,4533.5,4520.0,MS (A+),,POTdTOGq
2023-06-21T10:11:54-0400,MESU23,buy,USD,MES,future,4411.5,2.0,1.54,0.0,4411.25,4402.0,MS (A),,PoupZaQj
2023-06-21T10:06:03-0400,MESU23,sell,USD,MES,future,4407.5,2.0,1.54,0.0,4411.25,4402.0,MS (A),,PoupZaQj
2023-04-28T14:00:00-0400,ESM23,buy,USD,ES,future,4179.75,1.0,2.29,0.0,4175.75,4188.5,ML (A),,PRXEgtAP
2023-04-28T14:31:48-0400,ESM23,sell,USD,ES,future,4175.75,1.0,2.29,0.0,4175.75,4188.5,ML (A),,PRXEgtAP
2023-06-21T09:42:07-0400,MESU23,sell,USD,MES,future,4414.75,4.0,3.08,0.0,4418.5,4402.0,"MS (A+),OpenTrade",,PvC6DB87
2023-06-21T09:47:01-0400,MESU23,buy,USD,MES,future,4418.5,4.0,3.08,0.0,4418.5,4402.0,"MS (A+),OpenTrade",,PvC6DB87
2023-08-21T10:12:59-0400,MESU23,sell,USD,MES,future,4400.5,2.0,1.54,0.0,N/A,N/A,ML (A+),<br>,pVeYzrMO
2023-08-21T10:03:10-0400,MESU23,buy,USD,MES,future,4404.5,2.0,1.54,0.0,N/A,N/A,ML (A+),<br>,pVeYzrMO
2023-10-03T10:03:54-0400,MESZ23,sell,USD,MES,future,4296.75,4.0,3.08,0.0,4300.75,4280.0,MS (A+),<br>,pWAPi0Nv
2023-10-03T10:15:31-0400,MESZ23,buy,USD,MES,future,4280.0,2.0,1.54,0.0,4300.75,4280.0,MS (A+),<br>,pWAPi0Nv
2023-10-03T10:08:39-0400,MESZ23,buy,USD,MES,future,4284.75,2.0,1.54,0.0,4300.75,4280.0,MS (A+),<br>,pWAPi0Nv
2023-08-22T10:49:16-0400,MESU23,sell,USD,MES,future,4410.25,2.0,1.54,0.0,4414.25,4401.0,MS (A),<br>,PyJjmdDF
2023-08-22T10:53:35-0400,MESU23,buy,USD,MES,future,4414.25,2.0,1.54,0.0,4414.25,4401.0,MS (A),<br>,PyJjmdDF
2023-10-23T11:05:10-0400,MESZ23,buy,USD,MES,future,4251.5,8.0,6.16,0.0,4251.5,4237.0,MRS (A),<br>,qdGZ2mNg
2023-10-23T10:45:41-0400,MESZ23,sell,USD,MES,future,4247.5,8.0,6.16,0.0,4251.5,4237.0,MRS (A),<br>,qdGZ2mNg
2023-04-05T13:35:13-0400,ESM23,sell,USD,ES,future,4109.0,1.0,2.29,0.0,4114.5,4097.0,"EarlyClose,MS (A)",,r6Ud0bsW
2023-04-05T13:58:11-0400,ESM23,buy,USD,ES,future,4111.5,1.0,2.29,0.0,4114.5,4097.0,"EarlyClose,MS (A)",,r6Ud0bsW
2023-09-08T09:55:10-0400,MESU23,sell,USD,MES,future,4461.75,2.0,1.54,0.0,4461.75,4474.0,ML (B),,RcsrGDhJ
2023-09-08T09:41:00-0400,MESU23,buy,USD,MES,future,4465.25,2.0,1.54,0.0,4461.75,4474.0,ML (B),,RcsrGDhJ
2023-09-08T09:41:31-0400,MESU23,buy,USD,MES,future,4466.25,1.0,0.77,0.0,4461.75,4474.0,ML (B),,RcsrGDhJ
2023-09-08T09:41:42-0400,MESU23,sell,USD,MES,future,4466.0,1.0,0.77,0.0,4461.75,4474.0,ML (B),,RcsrGDhJ
2023-04-06T10:37:10-0400,ESM23,sell,USD,ES,future,4106.0,1.0,2.29,0.0,4106.0,4120.0,ML (A),,rCw07HLV
2023-04-06T10:31:03-0400,ESM23,buy,USD,ES,future,4109.25,1.0,2.29,0.0,4106.0,4120.0,ML (A),,rCw07HLV
2023-12-04T10:23:34-0500,MESZ23,buy,USD,MES,future,4559.75,2.0,1.44,0.0,4570.75,4544.0,MS (A+),,rd6BAvet
2023-12-04T11:14:27-0500,MESZ23,buy,USD,MES,future,4558.0,2.0,1.44,0.0,4570.75,4544.0,MS (A+),,rd6BAvet
2023-12-04T10:19:15-0500,MESZ23,sell,USD,MES,future,4566.75,4.0,2.48,0.0,4570.75,4544.0,MS (A+),,rd6BAvet
2023-05-01T11:10:49-0400,ESM23,sell,USD,ES,future,4195.5,1.0,2.29,0.0,4195.5,4208.0,ML (B),,RK438hAD
2023-05-01T11:05:40-0400,ESM23,buy,USD,ES,future,4198.5,1.0,2.29,0.0,4195.5,4208.0,ML (B),,RK438hAD
2023-12-20T11:31:36-0500,MESH24,sell,USD,MES,future,4821.5,4.0,3.08,0.0,4821.5,4832.0,ML (B),<br>,RWbNDyRA
2023-12-20T10:43:19-0500,MESH24,buy,USD,MES,future,4825.5,4.0,3.08,0.0,4821.5,4832.0,ML (B),<br>,RWbNDyRA
2023-08-09T14:19:00-0400,MESU23,sell,USD,MES,future,4514.5,1.0,0.77,0.0,4489.0,4514.5,MRL (A),,Rxo6ytZe
2023-08-09T12:55:12-0400,MESU23,buy,USD,MES,future,4494.5,2.0,1.54,0.0,4489.0,4514.5,MRL (A),,Rxo6ytZe
2023-08-09T13:15:12-0400,MESU23,sell,USD,MES,future,4504.5,1.0,0.77,0.0,4489.0,4514.5,MRL (A),,Rxo6ytZe
2023-12-01T11:06:05-0500,MESZ23,buy,USD,MES,future,4572.5,4.0,2.4,0.0,4568.5,4597.5,ML (A),,rXtg3lv3
2023-12-01T11:21:47-0500,MESZ23,sell,USD,MES,future,4578.5,2.0,1.2,0.0,4568.5,4597.5,ML (A),,rXtg3lv3
2023-12-01T11:16:15-0500,MESZ23,sell,USD,MES,future,4584.0,2.0,1.2,0.0,4568.5,4597.5,ML (A),,rXtg3lv3
2023-08-02T14:15:58-0400,ESU23,buy,USD,ES,future,4544.25,1.0,2.29,0.0,N/A,N/A,MRL (A),,S3Lffoh3
2023-08-02T14:36:13-0400,ESU23,sell,USD,ES,future,4540.25,1.0,2.29,0.0,N/A,N/A,MRL (A),,S3Lffoh3
2023-09-26T10:55:09-0400,MESZ23,sell,USD,MES,future,4333.25,4.0,3.08,0.0,4337.25,4312.0,MS (A+),<br>,s3yC1j2W
2023-09-26T11:00:12-0400,MESZ23,buy,USD,MES,future,4337.75,4.0,3.08,0.0,4337.25,4312.0,MS (A+),<br>,s3yC1j2W
2023-04-10T11:23:54-0400,ESM23,sell,USD,ES,future,4112.75,1.0,2.29,0.0,4112.75,N/A,"EarlyClose,ML (F)",,SCGpBd7G
2023-04-10T11:21:53-0400,ESM23,buy,USD,ES,future,4114.75,1.0,2.29,0.0,4112.75,N/A,"EarlyClose,ML (F)",,SCGpBd7G
2023-05-23T08:39:20-0400,MESM23,buy,USD,MES,future,4196.75,3.0,2.31,0.0,4196.75,4186.75,MS (A),,SCWaE6sO
2023-05-23T08:31:05-0400,MESM23,sell,USD,MES,future,4194.0,3.0,2.31,0.0,4196.75,4186.75,MS (A),,SCWaE6sO
2023-06-13T10:26:52-0400,MESU23,sell,USD,MES,future,4404.0,1.0,0.77,0.0,4397.25,4410.0,MRL (A),,SirxRTFB
2023-06-13T10:34:52-0400,MESU23,sell,USD,MES,future,4408.0,1.0,0.77,0.0,4397.25,4410.0,MRL (A),,SirxRTFB
2023-06-13T10:49:00-0400,MESU23,sell,USD,MES,future,4411.5,1.0,0.77,0.0,4397.25,4410.0,MRL (A),,SirxRTFB
2023-06-13T10:20:01-0400,MESU23,buy,USD,MES,future,4403.0,3.0,2.31,0.0,4397.25,4410.0,MRL (A),,SirxRTFB
2023-08-10T10:37:15-0400,MESU23,sell,USD,MES,future,4432.0,2.0,1.54,0.0,4432.0,4448.0,ML (A),,Sjsuuh9E
2023-08-10T10:23:19-0400,MESU23,buy,USD,MES,future,4436.0,2.0,1.54,0.0,4432.0,4448.0,ML (A),,Sjsuuh9E
2023-05-25T12:46:07-0400,MESM23,sell,USD,MES,future,4153.5,2.0,1.54,0.0,4157.5,4147.75,MRS (B),,SoalrK8i
2023-05-25T13:02:22-0400,MESM23,buy,USD,MES,future,4147.75,1.0,0.77,0.0,4157.5,4147.75,MRS (B),,SoalrK8i
2023-05-25T13:16:05-0400,MESM23,buy,USD,MES,future,4156.25,1.0,0.77,0.0,4157.5,4147.75,MRS (B),,SoalrK8i
2023-10-09T04:18:21-0400,MESZ23,buy,USD,MES,future,4331.75,6.0,4.62,0.0,4327.75,4341.5,ML (A+),<br>,sPZ3JtEQ
2023-10-09T04:29:27-0400,MESZ23,sell,USD,MES,future,4328.0,6.0,4.62,0.0,4327.75,4341.5,ML (A+),<br>,sPZ3JtEQ
2023-11-15T11:41:46-0500,MESZ23,buy,USD,MES,future,4521.0,1.0,0.77,0.0,4536.0,4521.0,MRS (A),<br>,SscQ9wxq
2023-11-15T11:35:41-0500,MESZ23,buy,USD,MES,future,4526.0,1.0,0.77,0.0,4536.0,4521.0,MRS (A),<br>,SscQ9wxq
2023-11-15T11:12:16-0500,MESZ23,sell,USD,MES,future,4532.0,1.0,0.77,0.0,4536.0,4521.0,MRS (A),<br>,SscQ9wxq
2023-11-15T11:12:16-0500,MESZ23,sell,USD,MES,future,4532.0,1.0,0.77,0.0,4536.0,4521.0,MRS (A),<br>,SscQ9wxq
2023-08-02T10:06:50-0400,ESU23,sell,USD,ES,future,4560.5,1.0,1.0,0.0,N/A,N/A,MRL (A),,SVdHx6EV
2023-08-02T09:42:06-0400,ESU23,buy,USD,ES,future,4564.5,1.0,2.29,0.0,N/A,N/A,MRL (A),,SVdHx6EV
2023-04-11T11:56:12-0400,ESM23,sell,USD,ES,future,4138.0,1.0,2.29,0.0,4134.25,4142.5,"EarlyClose,ML (A)",,TKwnZxTI
2023-04-11T11:40:02-0400,ESM23,buy,USD,ES,future,4137.75,1.0,2.29,0.0,4134.25,4142.5,"EarlyClose,ML (A)",,TKwnZxTI
